AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,Amount_previous_credit,prediction
1113840.0,44302.5,-19385.0,-619.0,-7639.0,-2929.0,0.624197022107929,0.5108529061799658,-878.0,114623.37,1.0
330048.0,12573.0,-15786.0,-8109.0,-8095.0,-5134.0,0.0969426305421456,0.6940926425266661,-626.0,825115.5,1.0
521280.0,22216.5,-22267.0,365243.0,-12155.0,-5254.0,0.7370500894997393,0.3376727217405312,-1673.0,1443838.5,1.0
479637.0,38025.0,-9006.0,-1404.0,-2946.0,-1681.0,0.1428334013990932,0.190705947811054,-139.0,1611000.0,1.0
900000.0,29164.5,-11728.0,-2404.0,-1788.0,-1241.0,0.1370361957192422,0.2594676548211199,-944.0,2880198.45,1.0
1125000.0,62820.0,-19911.0,-5533.0,-375.0,-2594.0,0.6265178522310892,0.6690566947824041,-969.0,315684.0,1.0
1661418.0,43956.0,-16532.0,-2844.0,-3361.0,-69.0,0.5009749897142518,0.5108529061799658,-1537.0,3688019.28,1.0
417024.0,22752.0,-11464.0,-2331.0,-4679.0,-4007.0,0.0261381217665229,0.2608559142068693,-721.0,594135.0,1.0
284400.0,19134.0,-9959.0,-1248.0,-204.0,-1998.0,0.2654268508474236,0.3108182544189319,-809.0,348530.22,1.0
810000.0,23814.0,-15245.0,-1561.0,-2111.0,-4638.0,0.3038026354710498,0.3979463219016906,-545.0,830160.0,0.0
348264.0,27513.0,-9018.0,-552.0,-1295.0,-1668.0,0.6348605800630268,0.3233112448967859,-993.0,767844.0,1.0
269550.0,19300.5,-12589.0,-3634.0,-6265.0,-231.0,0.5734661374300457,0.5108529061799658,-377.0,0.0,0.0
957033.0,53437.5,-11952.0,-3441.0,-3675.0,-4489.0,0.6980151491613793,0.8854883941521002,-3009.0,0.0,0.0
90000.0,5296.5,-18523.0,365243.0,-2847.0,-2044.0,0.1748259275847979,0.6610235391308081,0.0,136957.5,0.0
514777.5,52879.5,-17274.0,-612.0,-9551.0,-833.0,0.5942476398450505,0.7597121819739279,-973.0,45000.0,0.0
312682.5,29686.5,-19005.0,-3039.0,-9833.0,-2437.0,0.6504416904014653,0.5108529061799658,-617.0,0.0,0.0
808650.0,31464.0,-14615.0,-220.0,-1224.0,-4153.0,0.5747921257097857,0.6817058776720116,-756.0,3170493.0,1.0
558855.0,44284.5,-17087.0,-1149.0,-9484.0,-618.0,0.2400324655178806,0.0938365970374978,-756.0,608162.085,1.0
276277.5,15115.5,-11060.0,-756.0,-1084.0,-2213.0,0.5179365348885314,0.5108529061799658,-305.0,431136.0,1.0
508495.5,21672.0,-14247.0,-3057.0,-2360.0,-2452.0,0.4366816546043893,0.5108529061799658,-1079.0,117405.0,1.0
156384.0,18688.5,-19055.0,-3723.0,-6088.0,-2590.0,0.6157736353697709,0.5108529061799658,-1401.0,0.0,0.0
877500.0,42214.5,-18782.0,-8618.0,-11159.0,-2145.0,0.5903400013878589,0.3572932680336494,-1242.0,3019257.0,0.0
562500.0,26064.0,-12141.0,-3511.0,-336.0,-3722.0,0.4449177674317317,0.5726825047161584,-1.0,49627818.0,0.0
582768.0,29731.5,-14371.0,-841.0,-1100.0,-5010.0,0.652363385918838,0.1884895337951677,-146.0,3580794.0,0.0
545040.0,20677.5,-21490.0,365243.0,-2172.0,-3946.0,0.3572669092918962,0.3842068130556564,0.0,842846.8049999999,0.0
1006920.0,40063.5,-18188.0,365243.0,-1453.0,-1735.0,0.6630164026933718,0.4884551844437485,-2627.0,2108452.5,1.0
512064.0,23998.5,-12336.0,-648.0,-186.0,-3970.0,0.4427370213445445,0.0759656813247684,-1024.0,5249686.5,1.0
450000.0,22500.0,-12688.0,-1347.0,-2719.0,-4536.0,0.2189174716240853,0.7981372313187245,-230.0,24120.0,0.0
113760.0,8986.5,-13547.0,-3161.0,-2183.0,-1938.0,0.4505357261709305,0.5108529061799658,-295.0,0.0,1.0
675000.0,32472.0,-10152.0,-2585.0,-1323.0,-2393.0,0.3494523596527915,0.1595195404777181,-237.0,1743273.855,1.0
685386.0,54279.0,-14168.0,-2865.0,-3785.0,-5587.0,0.7172865803750471,0.5108529061799658,0.0,0.0,1.0
545040.0,19705.5,-21810.0,365243.0,-11587.0,-4011.0,0.1455561358245986,0.5108529061799658,-1.0,0.0,1.0
314100.0,13963.5,-23449.0,365243.0,-10429.0,-4087.0,0.1699529509371729,0.501075160239048,-353.0,1050673.5,0.0
454500.0,18153.0,-16980.0,-2615.0,-9737.0,-519.0,0.5422257718233005,0.5108529061799658,-1303.0,0.0,0.0
509400.0,37197.0,-11907.0,-1539.0,-6051.0,-1065.0,0.1596939052037447,0.5108529061799658,-15.0,0.0,1.0
152820.0,15016.5,-25008.0,365243.0,-10248.0,-4036.0,0.3392234005574539,0.5108529061799658,-918.0,53955.0,1.0
592560.0,31153.5,-13353.0,-193.0,-7098.0,-3295.0,0.691658307144852,0.248535557339522,-990.0,2726323.965,1.0
187704.0,10903.5,-12188.0,-4161.0,-447.0,-2624.0,0.0957621761954188,0.5673792367572691,0.0,1771292.52,0.0
1129500.0,43150.5,-11955.0,-2904.0,-5858.0,-4015.0,0.7124773740835179,0.1411151004466126,0.0,3837367.53,0.0
312768.0,16119.0,-23090.0,365243.0,-7062.0,-2979.0,0.5187008727721591,0.7309873696832169,-2568.0,398902.5,0.0
585000.0,23823.0,-18340.0,-389.0,-701.0,-740.0,0.4618733725117374,0.5108529061799658,-280.0,0.0,0.0
1046142.0,33876.0,-18353.0,-733.0,-9598.0,-228.0,0.443568040184006,0.6479768603302221,-1385.0,2254734.0,0.0
215640.0,13158.0,-14302.0,-5491.0,-3325.0,-3695.0,0.1235327052363433,0.5108529061799658,0.0,13500.0,1.0
1339884.0,39307.5,-12112.0,-1117.0,-2031.0,-2410.0,0.4476683044202149,0.5108529061799658,-196.0,0.0,0.0
182286.0,19759.5,-9361.0,-204.0,-3172.0,-2046.0,0.5917512630919085,0.5814837058057234,-1070.0,54216.0,1.0
900000.0,26316.0,-8282.0,-1153.0,-336.0,-952.0,0.5659990279431356,0.266456808245056,-546.0,1827000.0,0.0
888840.0,32053.5,-11039.0,-329.0,-5290.0,-46.0,0.7271479081458313,0.5108529061799658,-1512.0,0.0,1.0
405000.0,22099.5,-11572.0,-1001.0,-5742.0,-2561.0,0.3045987457296761,0.1556893746835917,-561.0,67500.0,1.0
258709.5,25330.5,-17895.0,-1297.0,-8505.0,-1422.0,0.6282865863991296,0.5108529061799658,-1534.0,0.0,1.0
508495.5,20295.0,-21198.0,365243.0,-4089.0,-3040.0,0.5407218619774098,0.4776491548517548,-51.0,1176382.35,0.0
207396.0,12816.0,-18709.0,-4710.0,-5301.0,-2241.0,0.6236582617240626,0.5172965813614878,0.0,835830.0,0.0
545040.0,19705.5,-15407.0,-6239.0,-2571.0,-4699.0,0.636455884003563,0.524496446363472,0.0,1942363.62,0.0
566055.0,15061.5,-16793.0,-816.0,-1623.0,-345.0,0.2791516113001048,0.6848276586890367,-2676.0,173542.5,0.0
207000.0,22423.5,-17861.0,-1690.0,-964.0,-1372.0,0.2896627457904508,0.3392876999089139,-823.0,675000.0,0.0
382500.0,19125.0,-16292.0,-5504.0,-416.0,-2325.0,0.7191541608448613,0.6246146584503397,-2912.0,1350000.0,0.0
545040.0,25537.5,-23029.0,365243.0,-4378.0,-3902.0,0.0346084696033794,0.3296550543128238,-194.0,546750.0,1.0
381096.0,30109.5,-13398.0,-6322.0,-5149.0,-4263.0,0.7272953960403495,0.5108529061799658,-2718.0,846000.0,1.0
450000.0,20979.0,-11553.0,-953.0,-5204.0,-3919.0,0.5915082315210752,0.622922000268356,-1985.0,2126970.0,0.0
364896.0,22050.0,-10465.0,-2377.0,-1646.0,-1656.0,0.0847754413155384,0.5108529061799658,-257.0,0.0,1.0
824823.0,24246.0,-23123.0,365243.0,-12491.0,-4249.0,0.6069620582755587,0.191821602413606,-2149.0,2680767.0,0.0
776304.0,30208.5,-18155.0,-3427.0,-4199.0,-1424.0,0.6091040529833032,0.0005272652387098,-681.0,1283062.815,1.0
448056.0,21015.0,-17584.0,-2945.0,-1300.0,-586.0,0.096291781972542,0.0817255924524642,-1119.0,2994300.0,1.0
426384.0,45373.5,-9485.0,-1443.0,-638.0,-2178.0,0.3794915426975685,0.1359510441732951,-1669.0,1272313.305,0.0
450000.0,24412.5,-12968.0,-416.0,-2944.0,-623.0,0.6150231605620977,0.0902209392907684,-460.0,4238041.5,1.0
760225.5,30280.5,-12982.0,-2084.0,-801.0,-2142.0,0.6514155676848443,0.6058362647264226,-1454.0,416367.675,0.0
315000.0,15750.0,-17019.0,-248.0,-7791.0,-564.0,0.527783333217988,0.6127042441012546,-842.0,1237500.0,0.0
943425.0,30433.5,-17805.0,-6245.0,-8386.0,-1345.0,0.6413494615064975,0.5108529061799658,-185.0,0.0,0.0
835380.0,40320.0,-16117.0,-3820.0,-8386.0,-4028.0,0.6824053810642432,0.0534780873611726,-671.0,1415853.0,0.0
325908.0,16767.0,-19068.0,-3220.0,-8438.0,-2500.0,0.47355587274926,0.6848276586890367,0.0,8718259.5,0.0
202500.0,10125.0,-14215.0,-783.0,-5046.0,-5885.0,0.6704117513574395,0.4722533429586386,-656.0,1728974.52,0.0
1080000.0,34969.5,-13471.0,-6047.0,-4106.0,-1513.0,0.1942664499695638,0.2636468134452008,0.0,1572158.16,1.0
208512.0,24876.0,-15309.0,-2441.0,-6154.0,-1649.0,0.6714256461912008,0.5352762504724826,-435.0,351000.0,1.0
900000.0,45000.0,-13481.0,-657.0,-2281.0,-2600.0,0.7266834300040781,0.2032521136204725,-507.0,188491.5,0.0
824823.0,29353.5,-11141.0,-3068.0,-1166.0,-1222.0,0.6188783161798536,0.5797274227921155,-873.0,332068.5,1.0
544491.0,16695.0,-21602.0,365243.0,-12906.0,-4360.0,0.5497332457484636,0.6161216908872079,-2574.0,840600.0,0.0
1350000.0,39604.5,-13379.0,-3596.0,-928.0,-2867.0,0.5941949122163462,0.622922000268356,-1549.0,1097100.0,0.0
582768.0,46174.5,-10354.0,-1150.0,-134.0,-3037.0,0.5949329008332279,0.4812493411434029,-575.0,1417731.3,0.0
305221.5,17649.0,-20373.0,365243.0,-7760.0,-1993.0,0.2476647173356162,0.475849908720221,-649.0,675508.5,0.0
1506816.0,45814.5,-11831.0,-2052.0,-1856.0,-1883.0,0.5617022394930419,0.4866531565147181,-3.0,2190331.44,0.0
247500.0,12375.0,-21537.0,365243.0,-11828.0,-3212.0,0.7650546924499254,0.4938628816996244,-1860.0,135734.94,0.0
573408.0,29407.5,-18626.0,-1332.0,-9171.0,-2187.0,0.6724234958050798,0.6041125998015721,-1352.0,3488598.0,1.0
168102.0,15844.5,-20871.0,365243.0,-4026.0,-4371.0,0.6965242120273543,0.746300213050371,-2297.0,344126.025,0.0
270000.0,19777.5,-21407.0,-2036.0,-4101.0,-4099.0,0.3090775828460607,0.4101025731788671,0.0,2924319.915,0.0
180000.0,9000.0,-9533.0,-1183.0,-1435.0,-2202.0,0.2102355742550782,0.3108182544189319,0.0,2451171.6,0.0
215640.0,18634.5,-18778.0,-184.0,-7230.0,-2318.0,0.2697424554535296,0.5108529061799658,-436.0,0.0,0.0
900000.0,26316.0,-10039.0,-786.0,-2493.0,-2220.0,0.0158881702353923,0.0329772745049457,-581.0,315000.0,1.0
1042560.0,40572.0,-14154.0,-971.0,-595.0,-1507.0,0.1842098664344646,0.2188590822283744,-515.0,757962.0,1.0
814500.0,32301.0,-14292.0,-5236.0,-2379.0,-331.0,0.1126161763748152,0.1841161559307151,0.0,1399558.5,1.0
513531.0,21888.0,-22164.0,365243.0,-14268.0,-4087.0,0.5062884818651519,0.7338145369642702,-65.0,161145.0,0.0
512446.5,40617.0,-17706.0,-3043.0,-7911.0,-1225.0,0.6854732087800408,0.5849900404894085,0.0,2318391.0,1.0
1078200.0,38331.0,-13813.0,-1432.0,-2164.0,-4470.0,0.6281793328517676,0.4884551844437485,-1.0,2281287.96,1.0
339241.5,16627.5,-15157.0,-1528.0,-4900.0,-4848.0,0.3959876199759255,0.6446794549585961,-640.0,1433520.45,1.0
654498.0,31486.5,-13014.0,-3143.0,-3380.0,-4137.0,0.4474520339779709,0.3154721549257734,-499.0,9994950.0,0.0
254700.0,20250.0,-10342.0,-1110.0,-1685.0,-2231.0,0.663817201402734,0.158554899794863,-726.0,427500.0,1.0
107820.0,10017.0,-12882.0,-849.0,-1150.0,-2127.0,0.0637373851931351,0.5108529061799658,-555.0,0.0,1.0
188460.0,12879.0,-13741.0,-1781.0,-3376.0,-4314.0,0.5803834081647697,0.2009260877159709,-662.0,1282806.0,0.0
152820.0,9949.5,-8897.0,-386.0,-2976.0,-1583.0,0.3233408329903776,0.5100895276257282,-283.0,73381.5,0.0
331834.5,18130.5,-10303.0,-220.0,-5009.0,-2869.0,0.5607383359903885,0.5108529061799658,-1141.0,0.0,1.0
832500.0,24471.0,-13765.0,-1806.0,-8001.0,-4701.0,0.5789341567637026,0.6430255641096323,-3333.0,980955.0,0.0
112500.0,5602.5,-16605.0,-781.0,-7161.0,-141.0,0.6545916887757199,0.5108529061799658,-582.0,0.0,0.0
101880.0,10053.0,-15209.0,-7581.0,-2138.0,-4143.0,0.5143926741308462,0.7922644738669378,-1171.0,152622.0,0.0
592560.0,40216.5,-15094.0,-124.0,-9252.0,-4166.0,0.6412890994058111,0.5108529061799658,-196.0,0.0,1.0
970380.0,28503.0,-15975.0,-1044.0,-6575.0,-4846.0,0.754588449770965,0.4794489811780563,-1566.0,2784049.47,0.0
270000.0,7704.0,-23778.0,365243.0,-9978.0,-4000.0,0.162144567666238,0.5108529061799658,-1455.0,0.0,1.0
1080504.0,31095.0,-15914.0,-356.0,-7231.0,-3704.0,0.7049205100158059,0.4329616670974407,-16.0,1879200.0,1.0
459000.0,18333.0,-21642.0,365243.0,-294.0,-4631.0,0.7863740709112476,0.8277026681625442,-1433.0,270000.0,0.0
1124478.0,33007.5,-16717.0,-1883.0,-2.0,-271.0,0.624376540695888,0.7801436381572275,-1734.0,4508113.5,0.0
755190.0,38556.0,-10092.0,-427.0,-1210.0,-433.0,0.3984432378079583,0.2636468134452008,-817.0,161842.5,1.0
497520.0,32521.5,-11567.0,-380.0,-5007.0,-2020.0,0.61351020103954,0.5108529061799658,-2506.0,0.0,0.0
127350.0,15241.5,-12119.0,-720.0,-2333.0,-2388.0,0.2651072007852093,0.1538025863067176,-346.0,52056.0,1.0
450000.0,16965.0,-13155.0,-3019.0,-635.0,-1151.0,0.4642656791830724,0.5108529061799658,-718.0,0.0,1.0
299772.0,16735.5,-22616.0,365243.0,-7146.0,-4671.0,0.5239231387459409,0.5691487713619409,-2484.0,2005711.335,0.0
360000.0,17316.0,-18890.0,-1947.0,-4757.0,-2411.0,0.5920523486671772,0.324891229465852,-1601.0,1194673.5,1.0
310500.0,15232.5,-13043.0,-390.0,-6477.0,-4393.0,0.4830609920718365,0.11911906455945,-637.0,1711494.0,1.0
1078200.0,31522.5,-13338.0,-2038.0,-6463.0,-925.0,0.6694059471441643,0.1519345490496476,-1471.0,1452933.0,1.0
180000.0,9000.0,-7775.0,-926.0,-6098.0,-445.0,0.1780318484657389,0.25533177083329,-428.0,376861.14,1.0
225000.0,14778.0,-11518.0,-215.0,-4940.0,-3470.0,0.5913549929618737,0.6212263380626669,-1276.0,635926.5,0.0
970380.0,28503.0,-17825.0,-2640.0,-5697.0,-1356.0,0.4180181059878525,0.5867400085415683,-1063.0,384300.0,0.0
314055.0,16443.0,-13715.0,-99.0,-868.0,-4477.0,0.1053788076029059,0.5108529061799658,-756.0,3704064.39,1.0
536917.5,32976.0,-14267.0,-369.0,-2137.0,-2208.0,0.2401800901595524,0.7062051096536562,-414.0,2704673.88,1.0
787131.0,26145.0,-18465.0,-10936.0,-5578.0,-2024.0,0.6767581447480934,0.6674577419214722,-1086.0,3682754.505,0.0
157500.0,12573.0,-16249.0,-325.0,-685.0,-2437.0,0.1011392772761968,0.4258928980051529,0.0,913716.45,1.0
1305000.0,38286.0,-11100.0,-1277.0,-5.0,-2179.0,0.7305016634736523,0.7407990879702335,-822.0,146160.0,0.0
562500.0,16578.0,-19435.0,-3014.0,-7599.0,-2334.0,0.6223845480917829,0.248535557339522,-225.0,161561.25,0.0
270000.0,21460.5,-15211.0,-7839.0,-2514.0,-4424.0,0.4800528401832864,0.104119916429159,-298.0,479691.495,1.0
112500.0,9018.0,-8814.0,-415.0,-1456.0,-1463.0,0.0078238674291339,0.5108529061799658,-287.0,0.0,1.0
417024.0,21834.0,-15286.0,-2048.0,-11442.0,-4444.0,0.1490303498258923,0.4543210601605785,-2709.0,5296330.26,1.0
544491.0,15916.5,-13836.0,-1112.0,-1779.0,-4099.0,0.1582583496565186,0.4206109640437848,-1550.0,1689763.5,1.0
755190.0,36459.0,-14548.0,-6317.0,-7450.0,-4701.0,0.7314348365948964,0.6347055309763198,-2576.0,320958.0,0.0
545040.0,26640.0,-12414.0,-888.0,-1950.0,-1044.0,0.2913980911196749,0.1261005588362325,-4.0,303961.5,1.0
808650.0,24732.0,-17617.0,-9437.0,-8360.0,-1172.0,0.5646448847839288,0.6738300778602003,-3267.0,2808816.75,0.0
454500.0,24786.0,-14497.0,-576.0,-8603.0,-4400.0,0.5804153614179932,0.3360615207658242,0.0,394983.0,1.0
585000.0,19462.5,-20406.0,-2075.0,-7796.0,-1463.0,0.1443284498475174,0.4014074137749511,-1057.0,1230327.0,0.0
675000.0,33750.0,-21100.0,365243.0,-4067.0,-4062.0,0.613344263344527,0.4866531565147181,-301.0,499599.0,1.0
545040.0,20547.0,-18300.0,-752.0,-7062.0,-1708.0,0.7439245820500041,0.5108529061799658,-959.0,0.0,0.0
135000.0,13351.5,-11831.0,-623.0,-5819.0,-4306.0,0.6439407750904774,0.5726825047161584,-1715.0,4436999.775,0.0
500211.0,27931.5,-13974.0,-1767.0,-5426.0,-4271.0,0.5339373129058586,0.4974688893052743,-1297.0,814315.5,0.0
675000.0,34465.5,-12052.0,-22.0,-874.0,-3351.0,0.4060091065198464,0.6925590674998008,-1063.0,348565.5,1.0
2695500.0,74254.5,-10871.0,-490.0,-2204.0,-2415.0,0.5811075159056887,0.4241303111942548,-5.0,51959101.5,0.0
1027057.5,43515.0,-20012.0,365243.0,-967.0,-3568.0,0.6280618501928855,0.6363761710860439,-2844.0,2704500.0,1.0
172021.5,12991.5,-23794.0,365243.0,-9471.0,-4250.0,0.4487337237131814,0.6512602186973006,-1419.0,440892.0,0.0
247500.0,12766.5,-13489.0,-1721.0,-520.0,-5130.0,0.4231872262978964,0.5867400085415683,-2625.0,1342651.5,1.0
202500.0,10125.0,-18893.0,-933.0,-3105.0,-976.0,0.7192204054932801,0.5108529061799658,-472.0,0.0,1.0
312768.0,15174.0,-22403.0,365243.0,-8936.0,-4541.0,0.6818885703563672,0.5316861425197883,-1251.0,1826368.92,0.0
1019844.0,56016.0,-23105.0,365243.0,-6179.0,-4496.0,0.2742587088639001,0.6212263380626669,-1630.0,3150004.5,0.0
263686.5,19237.5,-11448.0,-1769.0,-509.0,-3553.0,0.0002926943589346,0.5108529061799658,-1546.0,0.0,1.0
545040.0,25537.5,-15017.0,-198.0,-9093.0,-950.0,0.3243320033939382,0.5108529061799658,0.0,41715.0,1.0
1133748.0,33277.5,-14202.0,-618.0,-8183.0,-5004.0,0.7275772194569713,0.7801436381572275,-1109.0,1256445.0,0.0
313438.5,24894.0,-17386.0,-3503.0,-950.0,-936.0,0.5849457568715829,0.6577838002083306,0.0,3785307.12,1.0
265500.0,13041.0,-8978.0,-713.0,-2105.0,-1592.0,0.4638632186177855,0.3791004853998145,-80.0,324000.0,1.0
450000.0,22018.5,-11788.0,-3957.0,-4834.0,-4060.0,0.1230811937225232,0.5460231970049609,-2681.0,931309.47,0.0
798408.0,61915.5,-15246.0,-3644.0,-7632.0,-3817.0,0.6528888804221205,0.4489622731076524,-428.0,29823556.5,0.0
119893.5,12717.0,-11816.0,-4245.0,-789.0,-2283.0,0.2768735764366279,0.6363761710860439,0.0,689184.0,1.0
814041.0,26388.0,-10548.0,-2095.0,-8027.0,-3241.0,0.3337845466463873,0.7862666146611379,-1532.0,206523.0,1.0
595759.5,39811.5,-23372.0,365243.0,-11035.0,-5138.0,0.6945190264162702,0.7338145369642702,-1365.0,511038.0,0.0
835380.0,40320.0,-11166.0,-1110.0,-4567.0,-2219.0,0.4295677321001929,0.4543210601605785,-2517.0,12770851.815,0.0
592560.0,32274.0,-8869.0,-135.0,-49.0,-1172.0,0.4221200120337802,0.2692857999073816,-363.0,1048585.5,1.0
472500.0,24124.5,-9524.0,-851.0,-796.0,-2204.0,0.3707471151554397,0.3217352821966848,-641.0,1282321.44,1.0
545040.0,20547.0,-13782.0,-796.0,-4121.0,-4516.0,0.2536944362982227,0.5937175866150576,-1782.0,0.0,1.0
366768.0,29106.0,-13486.0,-461.0,-7498.0,-3869.0,0.5167789503070711,0.7713615919194317,0.0,326250.0,1.0
1004647.5,79375.5,-8701.0,-906.0,-8691.0,-171.0,0.52992466492936,0.5108529061799658,-406.0,0.0,1.0
454500.0,19386.0,-12443.0,-226.0,-1048.0,-3418.0,0.4265642929404237,0.5867400085415683,-453.0,204093.0,1.0
506754.0,27621.0,-11195.0,-1268.0,-5009.0,-1034.0,0.5566731448793364,0.1654074596555436,-1109.0,474877.8,1.0
450000.0,27193.5,-20004.0,-3644.0,-7617.0,-3555.0,0.7186592331728394,0.3312508645909018,-430.0,732702.96,1.0
795294.0,75640.5,-16544.0,-247.0,-310.0,-95.0,0.2868408097293556,0.191821602413606,-268.0,210483.0,0.0
385164.0,14647.5,-17789.0,-2944.0,-8116.0,-1338.0,0.5458493131097774,0.5108529061799658,-603.0,0.0,0.0
90000.0,4504.5,-13653.0,-452.0,-3779.0,-3883.0,0.6187287269172591,0.0005272652387098,-666.0,346351.5,1.0
269550.0,20281.5,-16150.0,-1168.0,-9629.0,-5185.0,0.5378966549125547,0.8327850252992314,-1662.0,326722.5,0.0
244584.0,12024.0,-9981.0,-624.0,-4112.0,-2629.0,0.6077234374525043,0.190705947811054,-60.0,29232.0,1.0
317979.0,25623.0,-14225.0,-1242.0,-4315.0,-2190.0,0.1463712005658987,0.7981372313187245,-706.0,199822.5,1.0
1029658.5,34159.5,-15729.0,-1760.0,-5309.0,-4399.0,0.5567756790092337,0.5709165417729987,-1695.0,2441246.49,0.0
1350000.0,37125.0,-16868.0,-461.0,-5931.0,-410.0,0.711001319932252,0.5298898341969072,-1554.0,5877000.0,1.0
472500.0,24255.0,-14096.0,-777.0,-1878.0,-4147.0,0.6065655178275249,0.3859146722745145,0.0,848060.91,1.0
279000.0,15133.5,-21630.0,-14068.0,-5517.0,-5024.0,0.6429825603430621,0.4884551844437485,-2558.0,3649500.0,1.0
1098000.0,36418.5,-9313.0,-615.0,-5470.0,-1945.0,0.456822812215296,0.3523399726917038,-1825.0,4051589.175,1.0
536917.5,19413.0,-14524.0,-4224.0,-2883.0,-4108.0,0.162144567666238,0.4507472818545589,-1313.0,2568695.175,1.0
545040.0,25537.5,-12492.0,-199.0,-6601.0,-4316.0,0.3379697128915234,0.1455428133497032,-264.0,225000.0,1.0
545040.0,26640.0,-16102.0,-2890.0,-902.0,-5747.0,0.5152989471677414,0.5388627065779676,-440.0,374008.5,1.0
1125000.0,32895.0,-15997.0,-4585.0,-5735.0,-4067.0,0.1724975081477771,0.5108529061799658,-3019.0,0.0,0.0
89388.0,3496.5,-14854.0,-2102.0,-8099.0,-3930.0,0.3102602865378536,0.6263042766749393,-1213.0,173812.5,0.0
518562.0,25078.5,-12758.0,-978.0,-503.0,-1232.0,0.190910356523537,0.3606125659189888,0.0,1212035.76,1.0
545040.0,25537.5,-9308.0,-336.0,-195.0,-590.0,0.2666993566539498,0.5108529061799658,-486.0,0.0,1.0
238500.0,9121.5,-16137.0,-6619.0,-5737.0,-3782.0,0.0528702698093104,0.5108529061799658,-1757.0,104985.0,1.0
1024740.0,45270.0,-17146.0,-1509.0,-8268.0,-695.0,0.3290120117670943,0.2580842039460289,-657.0,103473.0,1.0
333337.5,35500.5,-19240.0,-11696.0,-7074.0,-2771.0,0.5744286545010079,0.7583930617144343,-257.0,4006047.78,0.0
728460.0,57685.5,-10303.0,-353.0,-4739.0,-2938.0,0.3460844537170605,0.190705947811054,-209.0,13680000.0,1.0
358443.0,13639.5,-20934.0,-803.0,-8061.0,-4481.0,0.5028227716709326,0.4632753280912678,-1511.0,2538324.9,0.0
522396.0,38142.0,-11971.0,-723.0,-2734.0,-3562.0,0.0187979788331036,0.5108529061799658,0.0,13500.0,0.0
314100.0,21375.0,-10792.0,-1260.0,-4906.0,-3441.0,0.5773288036182896,0.4848514754962666,-1450.0,4499775.0,0.0
601470.0,30838.5,-20482.0,365243.0,-937.0,-3526.0,0.0526713305809991,0.3457848024695955,-95.0,2213742.51,1.0
545040.0,43191.0,-22246.0,-308.0,-6306.0,-4076.0,0.6259957847589912,0.2418614865234661,-646.0,1104706.215,0.0
436032.0,13347.0,-22385.0,365243.0,-4107.0,-2189.0,0.7175880256172729,0.221335206354466,-2.0,2827826.01,1.0
270000.0,13500.0,-17327.0,-2135.0,-4582.0,-878.0,0.597917337294572,0.7992967832109371,-440.0,1829430.0,0.0
398016.0,31576.5,-17871.0,-1743.0,-11920.0,-432.0,0.4595045444560085,0.0005272652387098,-183.0,28501.2,1.0
397881.0,26716.5,-22407.0,365243.0,-10324.0,-4435.0,0.5770406261524078,0.5108529061799658,0.0,0.0,0.0
257391.0,18301.5,-22006.0,365243.0,-1856.0,-4568.0,0.7235189291823482,0.8038850611746273,-1572.0,3015000.0,0.0
1258650.0,53325.0,-16775.0,-10178.0,-7361.0,-310.0,0.7400690772812851,0.8193176922872417,0.0,3150000.0,0.0
325908.0,17811.0,-22659.0,365243.0,-3402.0,-4462.0,0.3946389925223769,0.5620604831738043,-1357.0,1119222.0,0.0
284256.0,29979.0,-21538.0,-2470.0,-14143.0,-4029.0,0.5079063554910801,0.5108529061799658,-2480.0,0.0,0.0
808650.0,26086.5,-10097.0,-2259.0,-10087.0,-2757.0,0.5140863449246853,0.4276573700350293,-1283.0,940341.96,0.0
284400.0,22599.0,-16694.0,-564.0,-2010.0,-246.0,0.0925617617854556,0.2353105173615833,-609.0,582061.5,1.0
254700.0,25834.5,-19383.0,-7088.0,-2191.0,-2602.0,0.6579706405177614,0.5779691187553125,-4.0,1604547.0,0.0
270000.0,13500.0,-21483.0,365243.0,-11144.0,-5027.0,0.1368733591230693,0.3893387918468769,-543.0,1478572.2,1.0
1724688.0,57127.5,-19109.0,-1318.0,-9175.0,-1570.0,0.6533743837468384,0.5108529061799658,-209.0,0.0,0.0
269982.0,32170.5,-10355.0,-712.0,-5085.0,-2858.0,0.3294756233345253,0.3723336657058204,-1519.0,361800.9,1.0
135000.0,6750.0,-19139.0,-3086.0,-6383.0,-2672.0,0.6262568552505551,0.5108529061799658,-2051.0,0.0,0.0
1019299.5,52173.0,-13507.0,-2389.0,-5209.0,-5396.0,0.1491468640206347,0.5108529061799658,0.0,0.0,1.0
818671.5,37935.0,-21200.0,-1852.0,-12104.0,-4739.0,0.0360587430360258,0.5108529061799658,-1.0,0.0,0.0
735003.0,40000.5,-19430.0,-670.0,-468.0,-2976.0,0.6131679257005473,0.7662336700704004,-461.0,1417500.0,0.0
360000.0,9495.0,-15533.0,-5280.0,-9518.0,-3905.0,0.7895489975852513,0.7726311345553628,-1380.0,428832.0,0.0
675000.0,26284.5,-14436.0,-3002.0,-3656.0,-4782.0,0.6467185597630679,0.2866524828090694,-607.0,1151775.0,0.0
